taget,rssi,A1,P1,A2,P2,A3,P3,A4,P4,A5,P5,A6,P6,A7,P7,A8,P8,A9,P9,A10,P10,A11,P11,A12,P12,A13,P13,A14,P14,A15,P15,A16,P16,A17,P17,A18,P18,A19,P19,A20,P20,A21,P21,A22,P22,A23,P23,A24,P24,A25,P25,A26,P26,A27,P27,A28,P28,A29,P29,A30,P30,A31,P31,A32,P32,A33,P33,A34,P34,A35,P35,A36,P36,A37,P37,A38,P38,A39,P39,A40,P40,A41,P41,A42,P42,A43,P43,A44,P44,A45,P45,A46,P46,A47,P47,A48,P48,A49,P49,A50,P50,A51,P51,A52,P52
jump,-73,3,17,4,16,4,17,4,17,4,15,3,15,4,15,5,15,5,15,5,16,5,15,5,15,4,15,4,15,5,14,7,13,8,12,7,12,7,12,6,12,6,13,7,13,8,13,8,13,8,14,8,14,10,13,10,14,10,14,10,12,9,12,8,12,10,14,10,14,10,14,10,13,9,13,9,12,9,12,9,13,10,13,11,14,10,13,9,12,9,13,8,14,7,14,7,14,7,15,7,16,6,15,6,14
jump,-74,2,-18,1,-18,2,-18,3,-19,2,-18,2,-17,1,-17,0,-18,0,-17,-1,-18,-1,-18,-2,-18,-1,-18,0,-17,0,-17,-1,-18,-3,-17,-3,-16,-3,-16,-2,-16,-2,-16,-2,-16,-4,-16,-4,-17,-4,-17,-4,-17,-5,-19,-5,-19,-6,-19,-6,-18,-5,-17,-4,-18,-4,-18,-4,-18,-4,-18,-5,-18,-5,-18,-4,-18,-5,-17,-5,-17,-6,-18,-5,-19,-4,-18,-3,-17,-3,-18,-3,-18,-2,-19,-2,-19,-2,-19,-1,-18,-1,-18,-1,-18
jump,-75,-9,14,-9,15,-9,16,-8,16,-8,16,-8,16,-7,16,-7,16,-7,16,-8,16,-8,16,-7,16,-6,16,-6,16,-6,16,-5,17,-5,17,-5,16,-4,17,-5,18,-4,17,-4,17,-3,17,-3,17,-4,19,-4,19,-2,18,-2,19,-2,19,-1,19,-2,19,-3,19,-2,19,-1,20,-2,20,-3,20,-4,20,-4,20,-4,19,-4,19,-3,20,-4,20,-5,19,-5,19,-4,19,-5,20,-5,20,-5,20,-6,20,-7,20,-8,20,-7,19
jump,-76,-15,-9,-15,-9,-16,-9,-15,-9,-14,-9,-14,-9,-15,-9,-16,-9,-16,-9,-16,-9,-17,-9,-17,-9,-16,-9,-14,-8,-15,-7,-17,-6,-17,-5,-16,-5,-16,-5,-17,-5,-17,-5,-17,-4,-18,-4,-18,-5,-17,-6,-17,-6,-21,-4,-21,-4,-21,-2,-21,-1,-20,-1,-19,-1,-19,-2,-20,-2,-22,-3,-23,-4,-21,-4,-20,-4,-20,-4,-20,-3,-21,-3,-21,-2,-21,-3,-22,-3,-22,-3,-21,-4,-20,-5,-20,-5,-21,-6,-21,-7,-19,-7,-17,-7
jump,-75,-9,14,-8,14,-8,15,-8,15,-8,15,-8,14,-8,14,-8,14,-8,15,-8,16,-8,17,-8,17,-7,16,-6,15,-6,15,-7,17,-7,17,-6,16,-6,16,-6,16,-6,16,-7,17,-6,17,-5,17,-5,17,-6,17,-6,19,-5,19,-5,20,-4,20,-5,19,-6,19,-5,20,-5,20,-5,20,-4,20,-5,20,-5,20,-6,20,-6,19,-6,20,-6,22,-6,22,-6,22,-7,20,-7,20,-8,20,-8,19,-8,19,-8,20,-8,19,-9,17
jump,-75,17,-6,17,-7,18,-7,19,-7,17,-6,16,-6,17,-6,17,-7,16,-7,16,-7,17,-7,18,-7,18,-8,17,-7,17,-7,17,-8,16,-8,15,-8,15,-9,16,-9,15,-8,15,-9,16,-10,17,-11,17,-11,17,-10,15,-11,16,-11,17,-12,17,-13,17,-12,17,-12,17,-12,16,-12,17,-12,18,-13,18,-13,17,-12,17,-11,17,-11,18,-12,18,-13,17,-13,18,-12,19,-12,19,-11,19,-10,18,-10,19,-10,18,-10,18,-10,19,-9
jump,-75,-3,-19,-5,-19,-5,-20,-5,-20,-4,-19,-3,-19,-3,-19,-4,-18,-5,-18,-5,-18,-5,-19,-5,-19,-5,-19,-5,-18,-5,-18,-7,-18,-7,-17,-7,-17,-8,-17,-8,-16,-8,-16,-8,-17,-8,-17,-8,-18,-8,-18,-8,-18,-9,-18,-10,-18,-11,-18,-11,-18,-9,-18,-9,-19,-10,-19,-10,-19,-10,-18,-10,-19,-10,-20,-10,-20,-10,-20,-10,-19,-10,-20,-11,-21,-11,-20,-10,-20,-10,-20,-10,-20,-9,-20,-8,-19,-7,-20,-6,-21,-6,-22,-5,-23
jump,-74,11,15,12,15,12,16,11,16,12,15,12,15,11,15,12,15,12,14,11,14,12,14,13,15,12,15,12,14,12,14,14,14,14,13,13,12,13,12,13,12,12,13,12,12,13,12,14,11,15,12,15,13,16,11,16,12,17,12,17,11,16,10,17,11,16,11,16,11,17,11,18,10,17,11,16,11,16,11,17,11,17,12,18,13,18,13,18,13,17,13,17,13,16,14,16,14,17,14,17,15,16,16,15,16
jump,-74,11,-17,11,-17,10,-18,10,-19,10,-18,10,-17,10,-18,10,-17,10,-17,9,-18,10,-18,9,-18,9,-18,9,-18,8,-18,8,-18,8,-19,7,-18,6,-18,7,-17,7,-18,7,-18,6,-17,6,-18,7,-19,7,-19,5,-19,6,-20,5,-21,4,-20,5,-19,5,-20,5,-21,5,-20,4,-20,4,-21,5,-20,5,-20,5,-21,4,-21,4,-21,5,-21,5,-20,5,-20,7,-20,8,-20,7,-20,8,-20,8,-19,8,-19,8,-19,8,-19
jump,-73,-20,-6,-20,-5,-21,-4,-20,-5,-19,-5,-19,-5,-19,-5,-18,-5,-19,-5,-20,-5,-21,-5,-20,-5,-19,-5,-18,-4,-18,-5,-19,-4,-19,-3,-18,-2,-17,-2,-18,-4,-18,-4,-18,-4,-17,-3,-18,-3,-19,-3,-19,-4,-18,-3,-19,-3,-20,-1,-20,0,-19,-1,-19,-2,-19,-2,-19,-2,-19,-2,-20,-3,-20,-3,-20,-3,-18,-2,-18,-3,-20,-3,-21,-3,-22,-3,-21,-4,-19,-5,-19,-5,-19,-6,-18,-7,-18,-7,-18,-8,-18,-8,-18,-8
jump,-73,-16,13,-16,13,-17,13,-17,12,-16,11,-15,10,-16,10,-16,10,-14,9,-13,12,-12,14,-12,14,-12,14,-12,13,-13,12,-14,12,-13,12,-13,12,-14,13,-15,11,-15,11,-14,12,-11,12,-9,14,-10,15,-11,15,-14,14,-14,14,-13,15,-11,14,-11,13,-13,13,-15,13,-15,13,-13,13,-11,14,-10,15,-10,16,-11,16,-13,16,-14,15,-13,15,-12,15,-13,14,-15,13,-16,11,-16,11,-15,11,-14,11,-13,12,-13,12,-14,13
jump,-73,-4,-20,-4,-19,-4,-20,-4,-21,-4,-20,-4,-20,-3,-19,-4,-19,-4,-19,-5,-19,-6,-20,-6,-20,-5,-19,-5,-18,-5,-18,-6,-19,-7,-18,-7,-17,-7,-18,-5,-18,-4,-17,-5,-18,-7,-18,-8,-18,-7,-18,-7,-18,-9,-17,-8,-18,-10,-18,-11,-17,-9,-17,-8,-18,-9,-18,-9,-18,-9,-18,-10,-19,-9,-19,-9,-18,-9,-17,-9,-18,-8,-20,-9,-20,-8,-19,-8,-19,-7,-19,-6,-19,-6,-19,-5,-19,-5,-19,-5,-20,-5,-20,-5,-19
jump,-73,11,-15,10,-15,11,-16,11,-16,10,-15,10,-14,10,-14,10,-14,11,-15,10,-15,9,-16,9,-16,9,-16,9,-16,9,-15,8,-16,7,-16,7,-15,8,-15,8,-15,8,-15,8,-16,7,-16,7,-16,7,-16,7,-16,6,-16,7,-17,7,-18,7,-18,6,-16,7,-16,7,-16,7,-17,7,-17,7,-18,6,-18,6,-18,6,-17,7,-17,8,-17,8,-17,8,-17,8,-16,8,-16,9,-16,9,-15,9,-16,10,-16,10,-15,10,-14,10,-14
jump,-72,-21,11,-21,12,-21,13,-21,13,-21,11,-21,10,-20,10,-20,11,-19,12,-19,12,-20,13,-21,14,-21,15,-20,14,-20,13,-20,14,-19,14,-18,13,-18,13,-18,13,-18,13,-17,14,-16,14,-16,15,-18,15,-19,15,-17,16,-18,16,-18,18,-17,17,-17,16,-17,16,-17,16,-17,16,-17,16,-18,17,-17,17,-16,16,-16,15,-17,15,-18,16,-18,17,-18,17,-19,16,-20,15,-20,15,-21,14,-20,13,-20,13,-20,12,-20,11,-20,12
jump,-72,14,13,14,13,15,13,14,13,13,12,13,12,14,12,14,12,13,11,14,11,15,12,15,12,15,12,14,12,14,11,16,11,16,9,15,8,15,9,15,10,14,10,14,9,15,8,15,8,16,9,16,9,18,8,18,9,18,8,18,7,17,8,17,9,17,9,17,8,18,8,18,8,17,8,17,7,17,7,18,7,18,8,18,9,18,8,18,9,18,9,17,10,16,11,15,10,15,10,16,10,15,11,15,11
jump,-72,-10,-18,-10,-18,-11,-19,-11,-19,-10,-19,-10,-18,-10,-18,-11,-17,-11,-17,-12,-18,-12,-19,-12,-19,-11,-19,-10,-17,-11,-17,-13,-17,-14,-16,-13,-15,-13,-15,-13,-16,-12,-15,-12,-15,-13,-15,-14,-15,-14,-15,-14,-15,-16,-14,-15,-15,-16,-15,-16,-14,-15,-13,-14,-14,-15,-14,-15,-14,-16,-14,-17,-14,-17,-14,-16,-14,-15,-13,-15,-14,-16,-15,-18,-15,-17,-16,-15,-16,-14,-16,-15,-16,-14,-16,-13,-16,-13,-17,-13,-17,-13,-17,-13,-17
jump,-72,-22,5,-21,6,-21,7,-21,6,-20,6,-20,5,-20,5,-20,5,-20,6,-21,7,-21,7,-22,6,-21,6,-19,6,-18,6,-19,7,-19,8,-18,8,-17,8,-17,7,-18,7,-19,8,-19,9,-18,9,-18,9,-18,8,-18,9,-19,10,-19,11,-19,11,-18,10,-18,10,-19,11,-19,10,-19,11,-20,10,-20,10,-19,9,-19,8,-19,9,-19,10,-19,10,-19,10,-19,9,-19,8,-20,8,-20,7,-21,6,-21,6,-21,5,-20,4,-20,3
jump,-71,-15,-16,-15,-15,-16,-15,-16,-16,-15,-16,-15,-15,-15,-14,-15,-14,-16,-14,-16,-15,-16,-15,-16,-15,-16,-15,-15,-14,-16,-14,-18,-13,-18,-11,-17,-10,-17,-9,-16,-10,-16,-11,-17,-11,-18,-11,-18,-10,-18,-11,-18,-12,-19,-9,-20,-10,-20,-10,-20,-8,-19,-8,-19,-9,-19,-9,-20,-8,-21,-8,-22,-9,-21,-9,-20,-9,-19,-9,-20,-9,-21,-8,-21,-8,-21,-9,-21,-10,-20,-10,-20,-10,-19,-10,-19,-10,-19,-11,-18,-12,-17,-12,-16,-12
jump,-71,-7,-19,-8,-20,-8,-21,-8,-21,-8,-21,-7,-20,-7,-19,-6,-19,-7,-18,-7,-19,-8,-20,-8,-20,-8,-19,-8,-18,-7,-19,-8,-20,-9,-19,-9,-18,-9,-17,-9,-18,-9,-18,-8,-17,-8,-18,-9,-19,-10,-20,-10,-20,-10,-18,-10,-19,-11,-19,-11,-18,-10,-18,-10,-19,-10,-19,-10,-19,-10,-18,-11,-19,-10,-19,-10,-19,-10,-19,-10,-19,-10,-20,-10,-20,-9,-20,-8,-20,-7,-21,-7,-21,-6,-20,-5,-20,-5,-20,-6,-20,-6,-20,-5,-20
jump,-72,-16,10,-15,11,-15,13,-15,12,-14,11,-14,11,-14,11,-14,11,-14,12,-14,12,-15,13,-15,13,-14,12,-12,12,-12,12,-12,13,-12,14,-12,14,-11,14,-11,13,-12,13,-12,13,-12,13,-12,14,-12,13,-13,13,-11,16,-11,15,-11,15,-10,16,-10,15,-10,15,-10,15,-10,15,-10,16,-11,16,-12,16,-11,16,-10,15,-10,15,-10,16,-10,17,-11,17,-11,15,-11,15,-12,15,-12,15,-12,14,-13,14,-14,13,-14,12,-14,12
jump,-73,-13,18,-12,18,-13,19,-13,19,-12,18,-11,17,-12,17,-12,17,-12,19,-12,19,-12,19,-12,19,-12,20,-11,19,-11,18,-9,19,-9,19,-9,18,-9,18,-10,17,-10,17,-10,19,-9,19,-9,20,-9,20,-9,19,-7,21,-8,21,-7,21,-6,21,-7,20,-7,20,-7,21,-7,21,-7,22,-8,22,-8,22,-8,21,-8,21,-7,21,-7,21,-8,21,-9,22,-9,21,-10,20,-10,20,-10,20,-11,20,-11,19,-11,19,-12,18,-12,17
jump,-74,7,-16,5,-16,5,-17,6,-17,6,-16,5,-15,5,-15,5,-15,5,-15,5,-16,6,-17,5,-17,5,-17,5,-16,5,-16,5,-17,4,-16,3,-16,4,-16,5,-16,5,-16,4,-15,3,-15,3,-17,3,-17,3,-17,2,-18,3,-18,3,-19,2,-18,3,-18,3,-18,2,-18,2,-18,3,-18,3,-18,3,-19,3,-19,3,-18,4,-18,4,-19,4,-20,3,-20,3,-19,4,-18,6,-18,6,-18,6,-18,7,-18,7,-19,7,-18,7,-17
jump,-75,-10,15,-9,16,-10,16,-11,15,-11,15,-10,15,-10,15,-10,15,-9,15,-9,16,-10,16,-11,16,-11,16,-11,15,-10,16,-9,16,-8,16,-8,16,-8,15,-9,16,-9,16,-8,16,-8,15,-8,17,-8,18,-8,17,-8,19,-8,19,-7,20,-7,19,-7,18,-7,18,-6,18,-6,18,-7,19,-8,20,-8,20,-8,19,-8,19,-8,20,-8,22,-8,23,-9,23,-9,22,-10,20,-10,19,-10,18,-10,18,-12,19,-13,20,-12,18,-11,16
jump,-75,15,-10,14,-10,14,-11,14,-10,14,-10,14,-10,14,-10,14,-10,14,-10,14,-11,15,-12,15,-12,15,-13,14,-12,14,-12,13,-14,12,-14,11,-13,11,-13,12,-13,13,-14,14,-14,13,-14,12,-15,13,-16,14,-16,12,-19,13,-18,12,-18,11,-19,11,-18,11,-17,12,-18,12,-19,12,-20,12,-20,11,-19,11,-19,11,-19,12,-20,12,-21,13,-22,13,-21,13,-21,13,-21,13,-20,15,-19,15,-20,15,-19,16,-19,16,-18,16,-18
jump,-75,15,-2,16,-2,18,-2,17,-3,17,-3,17,-3,17,-2,18,-2,18,-3,18,-4,19,-4,19,-5,19,-5,18,-3,18,-2,19,-4,18,-5,17,-6,16,-6,17,-4,19,-3,19,-5,18,-6,19,-7,20,-7,20,-6,21,-7,22,-7,22,-8,21,-9,20,-8,21,-7,22,-7,22,-7,24,-7,25,-7,24,-7,23,-8,23,-7,24,-7,25,-8,26,-8,25,-7,23,-6,24,-5,26,-5,27,-5,26,-4,27,-3,27,-2,27,-1,26,-2
jump,-74,-1,-17,-1,-17,-1,-18,-1,-18,-1,-17,-2,-17,-1,-17,-2,-16,-2,-16,-2,-16,-2,-17,-3,-17,-4,-17,-4,-16,-4,-16,-5,-17,-6,-17,-6,-16,-6,-16,-6,-16,-6,-16,-6,-16,-7,-16,-8,-17,-7,-17,-8,-17,-8,-16,-8,-17,-9,-18,-10,-18,-10,-17,-10,-18,-11,-19,-11,-19,-12,-19,-12,-20,-11,-20,-10,-19,-10,-19,-11,-19,-12,-19,-12,-20,-12,-21,-11,-21,-11,-20,-11,-21,-11,-21,-11,-22,-11,-22,-10,-23,-9,-23,-8,-23
jump,-73,15,7,15,6,16,5,16,5,16,5,15,5,15,6,15,6,16,6,16,5,17,6,18,6,18,5,17,5,17,4,18,3,19,3,18,3,17,3,17,3,18,3,19,3,18,2,18,2,19,2,20,2,21,1,22,1,23,0,23,0,21,1,21,2,22,1,23,0,24,1,24,1,24,1,24,1,24,2,24,2,26,1,28,1,28,1,27,1,26,1,26,2,26,4,26,4,26,5,26,6,25,6,25,7
jump,-72,-9,-17,-10,-17,-11,-17,-12,-17,-11,-18,-11,-18,-10,-17,-10,-17,-11,-17,-13,-16,-14,-16,-15,-16,-16,-16,-15,-16,-15,-15,-17,-16,-18,-16,-17,-15,-16,-15,-16,-16,-16,-16,-17,-15,-19,-14,-21,-14,-21,-15,-20,-15,-23,-14,-24,-16,-25,-15,-26,-13,-25,-14,-25,-16,-25,-15,-26,-14,-26,-15,-28,-14,-29,-13,-28,-12,-28,-13,-28,-14,-29,-15,-32,-16,-32,-16,-30,-16,-30,-17,-30,-19,-29,-21,-29,-20,-30,-19,-31,-20,-30,-22,-28,-22
jump,-72,-15,-6,-16,-6,-16,-7,-16,-7,-15,-6,-16,-6,-16,-7,-16,-7,-16,-6,-17,-6,-18,-6,-18,-6,-18,-6,-17,-5,-17,-5,-19,-4,-19,-3,-18,-2,-18,-2,-18,-3,-18,-3,-19,-2,-19,-1,-20,-1,-20,-2,-20,-2,-22,0,-23,0,-24,1,-24,2,-24,1,-25,1,-25,1,-25,0,-25,1,-26,1,-26,1,-25,1,-26,1,-26,1,-27,2,-28,2,-28,2,-28,1,-29,1,-30,0,-29,-1,-29,-2,-30,-3,-30,-4,-29,-4,-28,-4
jump,-71,-17,-5,-16,-4,-17,-3,-18,-3,-17,-4,-16,-4,-17,-3,-17,-2,-17,-1,-18,-1,-18,-2,-19,-1,-19,-2,-18,-2,-18,-1,-19,0,-19,1,-18,2,-18,2,-18,2,-18,1,-18,2,-18,3,-19,3,-20,3,-21,3,-21,6,-22,6,-23,7,-23,8,-23,8,-22,8,-22,9,-23,9,-25,8,-26,8,-25,7,-24,7,-24,7,-25,7,-26,8,-27,9,-27,9,-27,9,-27,8,-28,8,-28,7,-28,7,-29,6,-29,5,-29,3,-29,3
jump,-70,10,14,11,15,12,15,11,15,10,15,10,15,10,15,11,14,11,14,12,14,13,15,14,15,14,14,13,14,13,14,15,13,15,12,14,11,14,12,15,13,15,13,15,12,16,11,18,12,19,12,19,12,21,11,21,12,22,11,23,10,22,10,22,12,23,12,23,11,23,11,24,10,24,10,24,10,24,10,25,11,26,12,26,13,26,14,26,14,26,14,26,14,26,15,26,16,27,16,27,17,25,18,24,18
jump,-70,-1,-19,-1,-20,-1,-21,-1,-21,0,-20,0,-19,-1,-20,-1,-20,-2,-20,-2,-20,-3,-21,-4,-21,-4,-20,-3,-20,-4,-20,-5,-21,-5,-20,-5,-18,-6,-18,-5,-18,-5,-19,-6,-20,-7,-20,-8,-20,-8,-21,-8,-22,-11,-21,-11,-22,-12,-22,-13,-22,-12,-22,-11,-22,-12,-22,-13,-22,-14,-23,-14,-24,-14,-24,-14,-23,-13,-23,-13,-24,-14,-25,-15,-27,-15,-27,-14,-26,-13,-26,-13,-27,-12,-27,-11,-28,-11,-28,-11,-29,-10,-29,-10,-29
jump,-72,-11,-19,-11,-18,-11,-17,-11,-18,-10,-18,-11,-18,-11,-18,-11,-18,-11,-17,-12,-17,-13,-17,-14,-17,-13,-17,-12,-16,-12,-16,-14,-16,-15,-15,-14,-14,-14,-14,-14,-14,-14,-15,-15,-14,-16,-13,-16,-13,-17,-15,-17,-15,-20,-14,-20,-15,-20,-14,-20,-13,-20,-13,-20,-14,-21,-14,-22,-14,-22,-14,-23,-14,-23,-15,-23,-15,-24,-14,-23,-15,-24,-16,-25,-16,-26,-16,-25,-16,-24,-17,-24,-18,-23,-19,-22,-20,-22,-21,-23,-20,-23,-20,-23,-21
jump,-73,-1,-19,-2,-20,-3,-21,-3,-22,-2,-21,-3,-19,-3,-20,-3,-19,-3,-19,-4,-19,-5,-19,-5,-19,-6,-19,-6,-19,-6,-19,-7,-20,-8,-19,-8,-17,-8,-18,-7,-18,-6,-18,-8,-18,-9,-18,-11,-18,-10,-19,-9,-20,-13,-18,-12,-19,-13,-20,-14,-19,-14,-19,-14,-20,-14,-20,-14,-20,-15,-20,-16,-21,-16,-21,-15,-21,-15,-21,-15,-21,-16,-21,-17,-22,-18,-24,-16,-25,-15,-25,-15,-24,-15,-25,-14,-25,-14,-25,-13,-25,-12,-26,-12,-27
jump,-74,15,-4,16,-5,16,-6,16,-5,15,-4,15,-4,15,-4,15,-4,14,-5,15,-6,16,-7,16,-7,14,-6,13,-6,14,-6,15,-7,15,-8,14,-8,13,-9,13,-9,13,-9,13,-9,14,-10,15,-10,16,-11,16,-11,14,-13,16,-13,16,-14,16,-15,15,-14,15,-14,16,-15,16,-15,16,-16,17,-16,17,-15,18,-15,17,-15,17,-15,18,-17,19,-17,19,-16,19,-15,19,-15,19,-15,20,-16,21,-16,23,-15,23,-15,21,-13,20,-11
jump,-74,13,-7,12,-8,12,-9,12,-9,12,-8,12,-8,12,-7,12,-8,12,-9,11,-10,11,-10,11,-11,11,-12,11,-11,12,-11,12,-12,11,-12,10,-11,10,-12,11,-12,11,-11,11,-12,9,-13,9,-15,10,-16,10,-16,11,-17,12,-17,11,-18,10,-18,10,-18,12,-17,12,-17,12,-17,12,-18,12,-19,12,-20,12,-20,12,-20,13,-20,14,-20,14,-21,14,-21,14,-20,14,-20,15,-19,17,-19,18,-19,17,-19,17,-20,18,-20,18,-19
jump,-73,-3,15,-2,17,-2,17,-3,17,-3,16,-3,16,-3,16,-2,16,-2,17,-1,17,-1,18,0,18,0,18,0,17,0,18,1,19,2,19,2,18,2,18,2,18,3,18,3,19,3,19,4,20,4,20,4,20,6,21,7,22,7,23,8,23,7,22,7,22,8,22,8,23,8,24,8,25,8,26,8,26,8,26,8,27,8,27,9,28,7,29,6,30,5,30,5,30,4,30,4,29,4,28,4,30,4,30,3,30
jump,-73,13,-4,14,-5,14,-5,14,-5,13,-5,13,-4,14,-5,14,-5,13,-6,13,-6,14,-7,15,-7,14,-7,14,-7,14,-7,14,-9,13,-10,12,-9,11,-9,12,-9,13,-9,13,-10,12,-10,13,-11,14,-12,15,-12,14,-15,15,-15,15,-15,14,-15,14,-14,15,-14,15,-15,15,-15,15,-17,16,-17,16,-18,16,-18,17,-18,17,-19,17,-19,17,-19,17,-18,18,-18,19,-17,19,-16,19,-16,20,-17,20,-16,21,-16,21,-16,20,-15
jump,-72,-3,16,-2,16,-1,17,-2,17,-1,17,-1,16,-1,17,-1,16,-1,16,0,18,1,19,1,19,1,18,1,18,1,18,3,20,3,19,3,18,4,17,3,18,3,19,4,19,4,19,6,20,7,21,6,21,9,20,9,22,10,23,10,24,9,23,8,22,8,24,9,25,10,25,11,25,11,25,10,24,9,23,10,24,10,26,11,28,11,28,10,28,9,29,8,29,8,28,7,28,8,29,8,30,6,29,5,28
jump,-72,-16,-2,-15,0,-16,0,-16,0,-16,0,-16,-1,-16,-1,-16,-1,-16,0,-17,1,-18,2,-18,2,-18,2,-16,2,-16,2,-17,2,-17,3,-16,4,-15,4,-16,3,-17,4,-18,5,-18,6,-18,6,-19,6,-19,6,-20,7,-20,7,-20,9,-21,10,-20,9,-21,9,-21,10,-21,10,-22,10,-24,10,-24,10,-23,9,-22,9,-23,9,-25,9,-26,10,-26,9,-25,8,-25,8,-26,7,-26,6,-26,5,-28,5,-28,6,-27,5,-27,5
jump,-73,12,-10,11,-10,12,-10,12,-10,12,-10,11,-10,12,-11,12,-11,11,-11,11,-13,11,-14,11,-14,10,-15,11,-16,11,-16,11,-17,10,-17,9,-16,9,-15,9,-15,10,-15,10,-17,9,-18,9,-19,10,-20,11,-20,8,-23,8,-24,8,-25,8,-24,8,-23,9,-23,10,-23,9,-25,9,-26,8,-27,9,-27,9,-27,8,-26,8,-26,8,-27,8,-28,10,-29,11,-29,12,-28,12,-28,12,-27,13,-27,13,-27,13,-27,14,-27,14,-26
jump,-73,-13,-2,-13,-2,-14,-2,-15,-2,-14,-2,-14,-3,-14,-3,-14,-2,-14,-1,-14,-1,-16,0,-16,0,-16,0,-16,0,-17,0,-17,1,-18,1,-17,2,-17,2,-17,1,-17,1,-17,2,-17,5,-18,6,-19,6,-20,5,-20,7,-21,6,-21,7,-21,8,-21,8,-22,8,-22,7,-22,7,-22,8,-22,9,-22,9,-22,9,-22,9,-23,9,-24,9,-25,9,-25,10,-25,10,-26,9,-26,8,-25,7,-24,7,-25,7,-25,7,-26,7,-25,6
jump,-73,0,10,1,10,2,11,1,11,2,11,2,11,2,13,2,13,3,12,5,12,4,13,5,14,6,12,4,11,5,12,8,12,9,11,10,11,9,12,9,13,8,14,9,14,10,14,11,14,10,14,9,15,12,14,13,14,14,14,16,14,16,15,15,16,14,17,14,15,16,16,18,18,18,17,17,15,15,14,16,15,18,15,18,16,18,17,17,19,17,19,17,20,16,20,17,20,19,20,18,20,15,20,14,21
jump,-73,13,-4,13,-5,13,-5,13,-5,13,-5,12,-6,12,-6,12,-6,13,-6,13,-7,14,-7,14,-8,13,-9,12,-8,13,-9,14,-10,13,-11,12,-10,12,-10,12,-9,13,-10,13,-12,13,-13,13,-13,14,-13,13,-13,12,-16,14,-17,14,-18,14,-18,14,-16,14,-17,14,-18,14,-18,14,-19,15,-19,16,-19,16,-19,16,-19,15,-19,15,-21,16,-23,17,-22,16,-21,16,-21,17,-21,17,-21,19,-20,21,-19,21,-19,20,-19,20,-19
jump,-72,-14,-4,-13,-4,-14,-4,-14,-4,-14,-4,-13,-4,-14,-4,-14,-4,-15,-4,-15,-3,-16,-2,-17,-2,-17,-2,-16,-1,-16,-2,-17,-1,-17,0,-16,0,-17,0,-17,-1,-18,-1,-18,0,-18,0,-19,2,-20,2,-21,2,-21,2,-21,3,-22,4,-22,4,-22,4,-23,3,-23,4,-22,4,-23,4,-24,5,-24,5,-24,5,-24,5,-25,5,-25,5,-27,5,-27,6,-27,4,-27,3,-27,3,-28,2,-28,1,-28,2,-29,2,-29,2,-28,1
jump,-73,2,14,2,14,3,15,3,15,2,15,2,15,3,15,4,15,5,15,5,15,6,16,7,16,7,16,6,15,6,15,7,15,9,15,8,14,8,14,9,15,9,15,8,15,9,15,11,16,12,17,12,17,13,16,15,18,16,18,17,17,15,16,15,18,15,18,16,18,18,18,18,19,18,19,17,19,18,19,18,20,18,21,20,22,21,21,19,21,19,22,19,23,18,24,18,24,18,25,17,25,16,25,16,25
jump,-73,-1,-18,-2,-18,-2,-19,-2,-20,-3,-20,-3,-20,-3,-19,-4,-19,-4,-19,-5,-20,-6,-20,-7,-21,-6,-21,-6,-20,-6,-20,-7,-20,-10,-19,-10,-19,-10,-19,-9,-19,-10,-19,-11,-20,-11,-20,-13,-20,-14,-21,-13,-22,-16,-20,-16,-23,-18,-23,-19,-21,-18,-21,-18,-22,-18,-21,-19,-21,-21,-22,-22,-24,-23,-25,-22,-24,-21,-23,-21,-23,-22,-25,-24,-26,-25,-26,-24,-26,-22,-25,-22,-26,-21,-26,-22,-27,-22,-29,-21,-30,-20,-30,-19,-30
jump,-72,-16,6,-15,6,-15,7,-16,7,-16,6,-15,5,-16,5,-16,6,-15,6,-15,7,-15,8,-16,9,-16,9,-15,9,-14,9,-15,10,-15,11,-14,11,-13,11,-14,11,-14,11,-14,11,-13,12,-13,13,-14,14,-15,14,-12,16,-13,16,-14,17,-14,17,-14,17,-15,17,-14,17,-14,18,-14,18,-15,19,-16,19,-15,19,-16,19,-16,20,-16,20,-16,22,-17,22,-18,21,-18,21,-19,20,-20,18,-20,18,-20,19,-21,18,-19,18,-18,18
jump,-72,14,1,15,0,16,0,16,0,15,0,15,-1,15,-1,15,-1,15,0,15,-1,16,-1,16,-1,16,-2,15,-3,16,-4,17,-4,16,-5,14,-5,14,-5,15,-5,16,-5,16,-6,16,-6,17,-7,17,-8,18,-8,16,-11,18,-10,18,-11,17,-11,17,-11,18,-11,18,-12,19,-12,19,-12,20,-13,21,-12,21,-12,21,-12,21,-12,22,-12,21,-13,22,-13,22,-12,22,-12,22,-12,22,-11,23,-10,24,-10,24,-9,24,-8,24,-8
jump,-72,7,-16,6,-17,6,-18,6,-18,6,-17,5,-16,5,-17,5,-17,5,-17,5,-17,5,-18,5,-19,5,-19,5,-19,4,-19,3,-20,2,-19,2,-18,1,-18,2,-19,3,-19,2,-20,1,-20,1,-21,1,-23,1,-23,-2,-23,-1,-24,-3,-24,-4,-24,-2,-24,-2,-24,-2,-25,-3,-26,-3,-27,-3,-27,-2,-27,-2,-27,-2,-26,-1,-27,-1,-29,-1,-30,-1,-30,-1,-31,-1,-31,0,-30,1,-30,3,-30,3,-29,4,-30,5,-30,6,-31
